dataset,scheme,upd_w1,upd_w2,client_search_time_ms,repeat,measurement_mode
Crime,Nomos,10,489,74.5187,1,measured
Crime,Nomos,10,490,75.5417,1,measured
Crime,Nomos,10,491,79.1425,1,measured
Crime,Nomos,10,492,75.6097,1,measured
Crime,Nomos,10,493,76.1361,1,measured
Crime,Nomos,10,494,76.4145,1,measured
Crime,Nomos,10,495,73.6243,1,measured
Crime,Nomos,10,496,77.1119,1,measured
Crime,Nomos,10,497,73.6642,1,measured
Crime,Nomos,10,498,74.5624,1,measured
Crime,Nomos,10,499,69.281,1,measured
Crime,Nomos,10,500,65.166,1,measured
Crime,Nomos,10,501,64.1089,1,measured
Crime,Nomos,10,502,63.7382,1,measured
Crime,Nomos,10,503,66.7097,1,measured
Crime,Nomos,10,504,69.1058,1,measured
Crime,Nomos,10,505,67.0042,1,measured
Crime,Nomos,10,506,67.148,1,measured
Crime,Nomos,10,507,68.3337,1,measured
Crime,Nomos,10,508,66.7893,1,measured
Crime,Nomos,10,509,64.3005,1,measured
Crime,Nomos,10,510,65.5362,1,measured
Crime,Nomos,10,511,65.7723,1,measured
Crime,Nomos,10,512,64.5939,1,measured
Crime,Nomos,10,513,74.3366,1,measured
Crime,Nomos,10,514,77.0182,1,measured
Crime,Nomos,10,515,65.3029,1,measured
Crime,Nomos,10,516,65.31,1,measured
Crime,Nomos,10,517,64.2112,1,measured
Crime,Nomos,10,518,61.0691,1,measured
Crime,Nomos,10,519,58.8391,1,measured
Crime,Nomos,10,520,60.6439,1,measured
Crime,Nomos,10,521,65.6783,1,measured
Crime,Nomos,10,522,65.7263,1,measured
Crime,Nomos,10,523,65.1353,1,measured
Crime,Nomos,10,524,69.9666,1,measured
Crime,Nomos,10,525,69.0803,1,measured
Crime,Nomos,10,526,64.8419,1,measured
Crime,Nomos,10,527,65.1677,1,measured
Crime,Nomos,10,528,64.5489,1,measured
Crime,Nomos,10,529,57.7723,1,measured
Crime,Nomos,10,530,58.802,1,measured
Crime,Nomos,10,531,60.1375,1,measured
Crime,Nomos,10,532,61.552,1,measured
Crime,Nomos,10,533,57.6236,1,measured
Crime,Nomos,10,534,58.9652,1,measured
Crime,Nomos,10,535,222.37,1,measured
Crime,Nomos,10,536,73.9485,1,measured
Crime,Nomos,10,537,68.2061,1,measured
Crime,Nomos,10,538,64.695,1,measured
Crime,Nomos,10,539,69.8962,1,measured
Crime,Nomos,10,540,65.0031,1,measured
Crime,Nomos,10,541,64.4392,1,measured
Crime,Nomos,10,542,66.1045,1,measured
Crime,Nomos,10,543,63.3929,1,measured
Crime,Nomos,10,544,58.6341,1,measured
Crime,Nomos,10,545,65.0587,1,measured
Crime,Nomos,10,546,60.5819,1,measured
Crime,Nomos,10,547,61.21,1,measured
Crime,Nomos,10,548,65.6905,1,measured
Crime,Nomos,10,549,65.4648,1,measured
Crime,Nomos,10,550,64.6956,1,measured
Crime,Nomos,10,551,60.7652,1,measured
Crime,Nomos,10,552,57.9089,1,measured
Crime,Nomos,10,553,61.0155,1,measured
Crime,Nomos,10,554,58.0188,1,measured
Crime,Nomos,10,555,58.9609,1,measured
Crime,Nomos,10,556,57.746,1,measured
Crime,Nomos,10,557,65.4576,1,measured
Crime,Nomos,10,558,65.2515,1,measured
Crime,Nomos,10,559,68.9712,1,measured
Crime,Nomos,10,560,90.0725,1,measured
Crime,Nomos,10,561,68.3834,1,measured
Crime,Nomos,10,562,81.7938,1,measured
Crime,Nomos,10,563,106.174,1,measured
Crime,Nomos,10,564,83.1653,1,measured
Crime,Nomos,10,565,82.8756,1,measured
Crime,Nomos,10,566,76.8614,1,measured
Crime,Nomos,10,567,72.94,1,measured
Crime,Nomos,10,568,91.9298,1,measured
Crime,Nomos,10,569,84.7378,1,measured
Crime,Nomos,10,570,74.8712,1,measured
Crime,Nomos,10,571,74.3915,1,measured
Crime,Nomos,10,572,81.4571,1,measured
Crime,Nomos,10,573,74.4665,1,measured
Crime,Nomos,10,574,75.1074,1,measured
Crime,Nomos,10,575,73.2482,1,measured
Crime,Nomos,10,576,73.4547,1,measured
Crime,Nomos,10,577,64.8684,1,measured
Crime,Nomos,10,578,100.243,1,measured
Crime,Nomos,10,579,64.4339,1,measured
Crime,Nomos,10,580,64.8125,1,measured
Crime,Nomos,10,581,63.0046,1,measured
Crime,Nomos,10,582,66.2724,1,measured
Crime,Nomos,10,583,68.0357,1,measured
Crime,Nomos,10,584,62.0152,1,measured
Crime,Nomos,10,585,57.7292,1,measured
Crime,Nomos,10,586,63.6815,1,measured
Crime,Nomos,10,587,57.5697,1,measured
Crime,Nomos,10,588,60.1727,1,measured
Crime,Nomos,10,589,58.4972,1,measured
Crime,Nomos,10,590,57.8511,1,measured
Crime,Nomos,10,591,57.221,1,measured
Crime,Nomos,10,592,57.7141,1,measured
Crime,Nomos,10,593,61.4251,1,measured
Crime,Nomos,10,594,60.3954,1,measured
Crime,Nomos,10,595,58.0648,1,measured
Crime,Nomos,10,596,58.1113,1,measured
Crime,Nomos,10,597,57.4201,1,measured
Crime,Nomos,10,598,56.7296,1,measured
Crime,Nomos,10,599,55.4656,1,measured
Crime,Nomos,10,600,53.8346,1,measured
Crime,Nomos,10,601,52.5209,1,measured
Crime,Nomos,10,602,58.3757,1,measured
Crime,Nomos,10,603,61.2039,1,measured
Crime,Nomos,10,604,98.4565,1,measured
Crime,Nomos,10,605,71.5562,1,measured
