dataset,scheme,upd_w1,upd_w2,client_search_time_ms,repeat,measurement_mode
Crime,VQNomos,10,149,57.7147,1,estimated_over_nomos
Crime,VQNomos,10,150,57.7281,1,estimated_over_nomos
Crime,VQNomos,10,151,57.7614,1,estimated_over_nomos
Crime,VQNomos,10,152,57.7002,1,estimated_over_nomos
Crime,VQNomos,10,153,53.9415,1,estimated_over_nomos
Crime,VQNomos,10,154,54.0457,1,estimated_over_nomos
Crime,VQNomos,10,155,57.988,1,estimated_over_nomos
Crime,VQNomos,10,156,59.6299,1,estimated_over_nomos
Crime,VQNomos,10,157,62.3004,1,estimated_over_nomos
Crime,VQNomos,10,158,58.6696,1,estimated_over_nomos
Crime,VQNomos,10,159,60.4248,1,estimated_over_nomos
Crime,VQNomos,10,160,65.2002,1,estimated_over_nomos
Crime,VQNomos,10,161,57.8703,1,estimated_over_nomos
Crime,VQNomos,10,162,58.2026,1,estimated_over_nomos
Crime,VQNomos,10,163,58.955,1,estimated_over_nomos
Crime,VQNomos,10,164,59.1816,1,estimated_over_nomos
Crime,VQNomos,10,165,57.8064,1,estimated_over_nomos
Crime,VQNomos,10,166,63.9178,1,estimated_over_nomos
Crime,VQNomos,10,167,66.0323,1,estimated_over_nomos
Crime,VQNomos,10,168,62.4607,1,estimated_over_nomos
Crime,VQNomos,10,169,58.623,1,estimated_over_nomos
Crime,VQNomos,10,170,58.6875,1,estimated_over_nomos
Crime,VQNomos,10,171,60.8973,1,estimated_over_nomos
Crime,VQNomos,10,172,64.3173,1,estimated_over_nomos
Crime,VQNomos,10,173,63.1953,1,estimated_over_nomos
Crime,VQNomos,10,174,58.6353,1,estimated_over_nomos
Crime,VQNomos,10,175,62.2375,1,estimated_over_nomos
Crime,VQNomos,10,176,67.2765,1,estimated_over_nomos
Crime,VQNomos,10,177,65.7937,1,estimated_over_nomos
Crime,VQNomos,10,178,65.8933,1,estimated_over_nomos
Crime,VQNomos,10,179,77.0006,1,estimated_over_nomos
Crime,VQNomos,10,180,65.4475,1,estimated_over_nomos
Crime,VQNomos,10,181,66.4825,1,estimated_over_nomos
Crime,VQNomos,10,182,65.5148,1,estimated_over_nomos
Crime,VQNomos,10,183,68.2485,1,estimated_over_nomos
Crime,VQNomos,10,184,69.0042,1,estimated_over_nomos
Crime,VQNomos,10,185,66.1946,1,estimated_over_nomos
Crime,VQNomos,10,186,66.3153,1,estimated_over_nomos
Crime,VQNomos,10,187,65.2607,1,estimated_over_nomos
Crime,VQNomos,10,188,65.335,1,estimated_over_nomos
Crime,VQNomos,10,189,65.8691,1,estimated_over_nomos
Crime,VQNomos,10,190,60.3264,1,estimated_over_nomos
Crime,VQNomos,10,191,64.7974,1,estimated_over_nomos
Crime,VQNomos,10,192,58.9871,1,estimated_over_nomos
Crime,VQNomos,10,193,57.9558,1,estimated_over_nomos
Crime,VQNomos,10,194,63.2335,1,estimated_over_nomos
Crime,VQNomos,10,195,67.5846,1,estimated_over_nomos
Crime,VQNomos,10,196,66.2468,1,estimated_over_nomos
Crime,VQNomos,10,197,62.9337,1,estimated_over_nomos
Crime,VQNomos,10,198,58.9822,1,estimated_over_nomos
Crime,VQNomos,10,199,57.9404,1,estimated_over_nomos
Crime,VQNomos,10,200,58.9204,1,estimated_over_nomos
Crime,VQNomos,10,201,59.2919,1,estimated_over_nomos
Crime,VQNomos,10,202,60.0658,1,estimated_over_nomos
Crime,VQNomos,10,203,61.3026,1,estimated_over_nomos
Crime,VQNomos,10,204,65.7663,1,estimated_over_nomos
Crime,VQNomos,10,205,65.3172,1,estimated_over_nomos
Crime,VQNomos,10,206,65.0422,1,estimated_over_nomos
Crime,VQNomos,10,207,65.1658,1,estimated_over_nomos
Crime,VQNomos,10,208,58.2151,1,estimated_over_nomos
Crime,VQNomos,10,209,58.5178,1,estimated_over_nomos
