dataset,scheme,upd_w1,upd_w2,client_search_time_ms,repeat
Crime,Nomos,239,16644,4.70821,1
Crime,Nomos,240,16644,4.78321,1
Crime,Nomos,241,16644,4.91212,1
Crime,Nomos,242,16644,4.71592,1
Crime,Nomos,243,16644,4.81246,1
Crime,Nomos,244,16644,4.9145,1
Crime,Nomos,245,16644,4.70987,1
Crime,Nomos,246,16644,4.815,1
Crime,Nomos,247,16644,4.80617,1
Crime,Nomos,248,16644,5.10696,1
Crime,Nomos,249,16644,5.21725,1
Crime,Nomos,250,16644,4.76246,1
Crime,Nomos,251,16644,5.14283,1
Crime,Nomos,252,16644,4.96183,1
Crime,Nomos,253,16644,4.73717,1
Crime,Nomos,254,16644,5.04704,1
Crime,Nomos,255,16644,4.79737,1
Crime,Nomos,256,16644,4.87475,1
Crime,Nomos,257,16644,4.84367,1
Crime,Nomos,258,16644,4.89092,1
Crime,Nomos,259,16644,5.01904,1
Crime,Nomos,260,16644,4.94125,1
Crime,Nomos,261,16644,4.81508,1
Crime,Nomos,262,16644,4.96717,1
Crime,Nomos,263,16644,4.81854,1
Crime,Nomos,264,16644,4.95538,1
Crime,Nomos,265,16644,5.01938,1
Crime,Nomos,266,16644,4.92983,1
Crime,Nomos,267,16644,4.77708,1
Crime,Nomos,268,16644,4.83021,1
Crime,Nomos,269,16644,4.98467,1
Crime,Nomos,270,16644,4.9055,1
Crime,Nomos,271,16644,4.81475,1
Crime,Nomos,272,16644,4.85142,1
Crime,Nomos,273,16644,4.68033,1
Crime,Nomos,274,16644,4.80508,1
Crime,Nomos,275,16644,4.69792,1
Crime,Nomos,276,16644,4.98358,1
Crime,Nomos,277,16644,4.8055,1
Crime,Nomos,278,16644,4.77279,1
Crime,Nomos,279,16644,4.72175,1
Crime,Nomos,280,16644,4.80433,1
Crime,Nomos,281,16644,4.73283,1
Crime,Nomos,282,16644,4.68542,1
Crime,Nomos,283,16644,4.86883,1
Crime,Nomos,284,16644,4.71521,1
Crime,Nomos,285,16644,4.71767,1
Crime,Nomos,286,16644,4.69862,1
Crime,Nomos,287,16644,4.88304,1
Crime,Nomos,288,16644,4.70162,1
Crime,Nomos,289,16644,4.815,1
Crime,Nomos,290,16644,4.87596,1
Crime,Nomos,291,16644,4.72008,1
Crime,Nomos,292,16644,4.83854,1
Crime,Nomos,293,16644,4.70683,1
Crime,Nomos,294,16644,4.92321,1
Crime,Nomos,295,16644,4.99958,1
Crime,Nomos,296,16644,4.84063,1
Crime,Nomos,297,16644,4.94946,1
Crime,Nomos,298,16644,4.8505,1
Crime,Nomos,299,16644,4.71017,1
Crime,Nomos,300,16644,5.07092,1
Crime,Nomos,301,16644,4.82917,1
Crime,Nomos,302,16644,4.75937,1
Crime,Nomos,303,16644,4.71967,1
Crime,Nomos,304,16644,4.97942,1
Crime,Nomos,305,16644,4.70292,1
Crime,Nomos,306,16644,4.73233,1
Crime,Nomos,307,16644,4.95271,1
Crime,Nomos,308,16644,4.82779,1
Crime,Nomos,309,16644,4.72683,1
Crime,Nomos,310,16644,5.01683,1
Crime,Nomos,311,16644,4.83229,1
Crime,Nomos,312,16644,4.93442,1
Crime,Nomos,313,16644,4.82233,1
Crime,Nomos,314,16644,4.71558,1
Crime,Nomos,315,16644,4.986,1
Crime,Nomos,316,16644,4.74458,1
Crime,Nomos,317,16644,4.93954,1
Crime,Nomos,318,16644,4.99629,1
Crime,Nomos,319,16644,4.68208,1
Crime,Nomos,320,16644,4.74621,1
Crime,Nomos,321,16644,4.62654,1
Crime,Nomos,322,16644,4.69437,1
Crime,Nomos,323,16644,4.76792,1
Crime,Nomos,324,16644,4.75892,1
Crime,Nomos,325,16644,4.69004,1
Crime,Nomos,326,16644,4.63587,1
Crime,Nomos,327,16644,4.64825,1
Crime,Nomos,328,16644,4.86021,1
Crime,Nomos,329,16644,4.64521,1
Crime,Nomos,330,16644,4.63592,1
Crime,Nomos,331,16644,4.71129,1
Crime,Nomos,332,16644,4.75096,1
Crime,Nomos,333,16644,4.76858,1
Crime,Nomos,334,16644,4.76387,1
Crime,Nomos,335,16644,4.794,1
Crime,Nomos,336,16644,4.76321,1
Crime,Nomos,337,16644,4.86562,1
Crime,Nomos,338,16644,4.78946,1
Crime,Nomos,339,16644,4.75867,1
Crime,Nomos,340,16644,4.83375,1
Crime,Nomos,341,16644,4.76262,1
Crime,Nomos,342,16644,4.74004,1
Crime,Nomos,343,16644,4.74104,1
Crime,Nomos,344,16644,4.71108,1
Crime,Nomos,345,16644,4.63608,1
Crime,Nomos,346,16644,4.64179,1
Crime,Nomos,347,16644,4.66775,1
Crime,Nomos,348,16644,4.73542,1
Crime,Nomos,349,16644,4.73633,1
Crime,Nomos,350,16644,4.69642,1
Crime,Nomos,351,16644,4.74617,1
Crime,Nomos,352,16644,4.76075,1
Crime,Nomos,353,16644,5.06129,1
Crime,Nomos,354,16644,4.63254,1
Crime,Nomos,355,16644,4.625,1
Crime,Nomos,356,16644,4.795,1
Crime,Nomos,357,16644,4.75809,1
Crime,Nomos,358,16644,4.76742,1
Crime,Nomos,359,16644,4.73142,1
Crime,Nomos,360,16644,4.84813,1
Crime,Nomos,361,16644,4.77688,1
Crime,Nomos,362,16644,4.74179,1
Crime,Nomos,363,16644,4.74721,1
Crime,Nomos,364,16644,4.69033,1
Crime,Nomos,365,16644,4.88933,1
Crime,Nomos,366,16644,4.97271,1
Crime,Nomos,367,16644,4.663,1
Crime,Nomos,368,16644,4.66812,1
Crime,Nomos,369,16644,4.77029,1
Crime,Nomos,370,16644,4.86054,1
Crime,Nomos,371,16644,4.88925,1
Crime,Nomos,372,16644,4.65025,1
Crime,Nomos,373,16644,4.853,1
Crime,Nomos,374,16644,4.79521,1
Crime,Nomos,375,16644,4.60333,1
