dataset,scheme,upd_w1,upd_w2,client_search_time_ms,repeat
Wiki,Nomos,456,9738,4.62483,1
Wiki,Nomos,457,9738,4.60671,1
Wiki,Nomos,458,9738,4.59917,1
Wiki,Nomos,459,9738,4.62737,1
Wiki,Nomos,460,9738,4.82896,1
Wiki,Nomos,461,9738,4.72287,1
Wiki,Nomos,462,9738,4.72271,1
Wiki,Nomos,463,9738,4.69663,1
Wiki,Nomos,464,9738,4.81167,1
Wiki,Nomos,465,9738,4.70246,1
Wiki,Nomos,466,9738,4.64208,1
Wiki,Nomos,467,9738,4.8425,1
Wiki,Nomos,468,9738,4.866,1
Wiki,Nomos,469,9738,4.83354,1
Wiki,Nomos,470,9738,5.19996,1
Wiki,Nomos,471,9738,4.91775,1
Wiki,Nomos,472,9738,4.82012,1
Wiki,Nomos,473,9738,4.66517,1
Wiki,Nomos,474,9738,4.79308,1
Wiki,Nomos,475,9738,4.70067,1
Wiki,Nomos,476,9738,4.71067,1
Wiki,Nomos,477,9738,4.79379,1
Wiki,Nomos,478,9738,4.73671,1
Wiki,Nomos,479,9738,4.68162,1
Wiki,Nomos,480,9738,4.75983,1
Wiki,Nomos,481,9738,4.81262,1
Wiki,Nomos,482,9738,4.70921,1
Wiki,Nomos,483,9738,4.78629,1
Wiki,Nomos,484,9738,4.88825,1
Wiki,Nomos,485,9738,4.78454,1
Wiki,Nomos,486,9738,4.69079,1
Wiki,Nomos,487,9738,4.79737,1
Wiki,Nomos,488,9738,4.68408,1
Wiki,Nomos,489,9738,4.72667,1
Wiki,Nomos,490,9738,4.81771,1
Wiki,Nomos,491,9738,4.66142,1
Wiki,Nomos,492,9738,4.76129,1
Wiki,Nomos,493,9738,4.62438,1
Wiki,Nomos,494,9738,4.722,1
Wiki,Nomos,495,9738,4.64646,1
Wiki,Nomos,496,9738,4.73208,1
Wiki,Nomos,497,9738,4.81471,1
Wiki,Nomos,498,9738,4.70467,1
Wiki,Nomos,499,9738,4.70683,1
Wiki,Nomos,500,9738,4.74358,1
Wiki,Nomos,501,9738,4.70317,1
Wiki,Nomos,502,9738,4.71942,1
Wiki,Nomos,503,9738,4.81946,1
Wiki,Nomos,504,9738,4.80371,1
Wiki,Nomos,505,9738,4.66188,1
Wiki,Nomos,506,9738,4.74858,1
Wiki,Nomos,507,9738,4.73679,1
Wiki,Nomos,508,9738,4.63979,1
Wiki,Nomos,509,9738,4.72542,1
Wiki,Nomos,510,9738,4.63525,1
Wiki,Nomos,511,9738,4.62146,1
Wiki,Nomos,512,9738,4.72504,1
Wiki,Nomos,513,9738,4.62192,1
Wiki,Nomos,514,9738,4.61092,1
Wiki,Nomos,515,9738,4.72054,1
Wiki,Nomos,516,9738,4.72925,1
Wiki,Nomos,517,9738,4.71792,1
Wiki,Nomos,518,9738,4.8165,1
Wiki,Nomos,519,9738,4.64229,1
Wiki,Nomos,520,9738,4.71983,1
Wiki,Nomos,521,9738,4.75846,1
Wiki,Nomos,522,9738,4.84708,1
Wiki,Nomos,523,9738,5.03537,1
Wiki,Nomos,524,9738,5.09163,1
Wiki,Nomos,525,9738,4.91221,1
Wiki,Nomos,526,9738,4.90458,1
Wiki,Nomos,527,9738,4.91392,1
Wiki,Nomos,528,9738,4.64963,1
Wiki,Nomos,529,9738,4.81475,1
Wiki,Nomos,530,9738,4.73129,1
Wiki,Nomos,531,9738,4.71075,1
Wiki,Nomos,532,9738,4.61871,1
Wiki,Nomos,533,9738,4.65333,1
Wiki,Nomos,534,9738,4.74296,1
Wiki,Nomos,535,9738,4.62175,1
Wiki,Nomos,536,9738,4.62083,1
Wiki,Nomos,537,9738,4.71246,1
Wiki,Nomos,538,9738,4.70983,1
Wiki,Nomos,539,9738,4.64967,1
Wiki,Nomos,540,9738,4.71342,1
Wiki,Nomos,541,9738,4.60733,1
Wiki,Nomos,542,9738,4.70467,1
Wiki,Nomos,543,9738,4.60921,1
Wiki,Nomos,544,9738,4.71025,1
Wiki,Nomos,545,9738,4.62938,1
Wiki,Nomos,546,9738,4.72179,1
Wiki,Nomos,547,9738,4.60621,1
Wiki,Nomos,548,9738,4.71092,1
Wiki,Nomos,549,9738,4.72612,1
Wiki,Nomos,550,9738,4.72262,1
Wiki,Nomos,551,9738,4.61054,1
Wiki,Nomos,552,9738,4.739,1
Wiki,Nomos,553,9738,4.62308,1
Wiki,Nomos,554,9738,4.63312,1
Wiki,Nomos,555,9738,4.75325,1
Wiki,Nomos,556,9738,4.72425,1
Wiki,Nomos,557,9738,4.62117,1
Wiki,Nomos,558,9738,4.82679,1
Wiki,Nomos,559,9738,4.72558,1
Wiki,Nomos,560,9738,4.72004,1
Wiki,Nomos,561,9738,4.64162,1
Wiki,Nomos,562,9738,4.71913,1
Wiki,Nomos,563,9738,4.62317,1
Wiki,Nomos,564,9738,4.61954,1
Wiki,Nomos,565,9738,4.62933,1
Wiki,Nomos,566,9738,4.80171,1
Wiki,Nomos,567,9738,4.71917,1
Wiki,Nomos,568,9738,4.74392,1
Wiki,Nomos,569,9738,4.62183,1
Wiki,Nomos,570,9738,4.61392,1
Wiki,Nomos,571,9738,4.76887,1
Wiki,Nomos,572,9738,4.73283,1
Wiki,Nomos,573,9738,5.11042,1
Wiki,Nomos,574,9738,5.02954,1
Wiki,Nomos,575,9738,4.72813,1
Wiki,Nomos,576,9738,4.62375,1
Wiki,Nomos,577,9738,4.74104,1
Wiki,Nomos,578,9738,4.96533,1
Wiki,Nomos,579,9738,4.75617,1
Wiki,Nomos,580,9738,4.82537,1
Wiki,Nomos,581,9738,4.75675,1
Wiki,Nomos,582,9738,4.70612,1
Wiki,Nomos,583,9738,4.67188,1
Wiki,Nomos,584,9738,4.75363,1
Wiki,Nomos,585,9738,4.67063,1
Wiki,Nomos,586,9738,4.75067,1
Wiki,Nomos,587,9738,4.67346,1
Wiki,Nomos,588,9738,4.77737,1
Wiki,Nomos,589,9738,4.80121,1
Wiki,Nomos,590,9738,4.79567,1
Wiki,Nomos,591,9738,4.70987,1
Wiki,Nomos,592,9738,4.78783,1
Wiki,Nomos,593,9738,4.69387,1
Wiki,Nomos,594,9738,4.67312,1
Wiki,Nomos,595,9738,4.72321,1
Wiki,Nomos,596,9738,4.71479,1
Wiki,Nomos,597,9738,4.75646,1
Wiki,Nomos,598,9738,4.889,1
Wiki,Nomos,599,9738,4.74979,1
Wiki,Nomos,600,9738,4.85708,1
Wiki,Nomos,601,9738,4.76371,1
Wiki,Nomos,602,9738,4.75608,1
Wiki,Nomos,603,9738,4.69754,1
Wiki,Nomos,604,9738,4.73762,1
Wiki,Nomos,605,9738,4.60529,1
Wiki,Nomos,606,9738,4.81621,1
Wiki,Nomos,607,9738,4.66813,1
Wiki,Nomos,608,9738,4.60237,1
Wiki,Nomos,609,9738,4.73233,1
Wiki,Nomos,610,9738,4.73579,1
Wiki,Nomos,611,9738,4.64258,1
Wiki,Nomos,612,9738,4.62017,1
Wiki,Nomos,613,9738,4.61362,1
Wiki,Nomos,614,9738,4.61008,1
Wiki,Nomos,615,9738,4.69462,1
Wiki,Nomos,616,9738,4.62275,1
Wiki,Nomos,617,9738,4.82538,1
Wiki,Nomos,618,9738,4.61558,1
Wiki,Nomos,619,9738,4.72533,1
Wiki,Nomos,620,9738,4.85375,1
Wiki,Nomos,621,9738,4.75667,1
Wiki,Nomos,622,9738,4.70608,1
Wiki,Nomos,623,9738,4.76454,1
Wiki,Nomos,624,9738,4.71196,1
Wiki,Nomos,625,9738,4.64729,1
Wiki,Nomos,626,9738,4.75338,1
Wiki,Nomos,627,9738,4.67217,1
Wiki,Nomos,628,9738,4.58737,1
Wiki,Nomos,629,9738,4.73471,1
Wiki,Nomos,630,9738,4.72958,1
Wiki,Nomos,631,9738,4.704,1
Wiki,Nomos,632,9738,4.61296,1
