dataset,scheme,upd_w1,upd_w2,client_search_time_ms,repeat
Crime,MC-ODXT,389,16644,3.82646,1
Crime,MC-ODXT,390,16644,3.71896,1
Crime,MC-ODXT,391,16644,3.72579,1
Crime,MC-ODXT,392,16644,3.71117,1
Crime,MC-ODXT,393,16644,3.7565,1
Crime,MC-ODXT,394,16644,4.02313,1
Crime,MC-ODXT,395,16644,3.8675,1
Crime,MC-ODXT,396,16644,3.84933,1
Crime,MC-ODXT,397,16644,3.88242,1
Crime,MC-ODXT,398,16644,3.86171,1
Crime,MC-ODXT,399,16644,3.87546,1
Crime,MC-ODXT,400,16644,3.94846,1
Crime,MC-ODXT,401,16644,3.85408,1
Crime,MC-ODXT,402,16644,3.79317,1
Crime,MC-ODXT,403,16644,3.89608,1
Crime,MC-ODXT,404,16644,3.85125,1
Crime,MC-ODXT,405,16644,3.73583,1
Crime,MC-ODXT,406,16644,3.73717,1
Crime,MC-ODXT,407,16644,3.72142,1
Crime,MC-ODXT,408,16644,3.74067,1
Crime,MC-ODXT,409,16644,3.72108,1
Crime,MC-ODXT,410,16644,3.74396,1
Crime,MC-ODXT,411,16644,3.7285,1
Crime,MC-ODXT,412,16644,3.71929,1
Crime,MC-ODXT,413,16644,3.71625,1
Crime,MC-ODXT,414,16644,3.79079,1
Crime,MC-ODXT,415,16644,3.72954,1
Crime,MC-ODXT,416,16644,3.83467,1
Crime,MC-ODXT,417,16644,3.75121,1
Crime,MC-ODXT,418,16644,3.76867,1
Crime,MC-ODXT,419,16644,3.76875,1
Crime,MC-ODXT,420,16644,3.73967,1
Crime,MC-ODXT,421,16644,3.75229,1
Crime,MC-ODXT,422,16644,3.76271,1
Crime,MC-ODXT,423,16644,3.75004,1
Crime,MC-ODXT,424,16644,3.7695,1
Crime,MC-ODXT,425,16644,3.79333,1
Crime,MC-ODXT,426,16644,3.76442,1
Crime,MC-ODXT,427,16644,3.73388,1
Crime,MC-ODXT,428,16644,3.77937,1
Crime,MC-ODXT,429,16644,3.76754,1
Crime,MC-ODXT,430,16644,3.75725,1
Crime,MC-ODXT,431,16644,3.76892,1
Crime,MC-ODXT,432,16644,3.74404,1
Crime,MC-ODXT,433,16644,3.81962,1
Crime,MC-ODXT,434,16644,3.81867,1
Crime,MC-ODXT,435,16644,4.00175,1
Crime,MC-ODXT,436,16644,3.8975,1
Crime,MC-ODXT,437,16644,3.82379,1
Crime,MC-ODXT,438,16644,3.8175,1
Crime,MC-ODXT,439,16644,3.75579,1
Crime,MC-ODXT,440,16644,3.82563,1
Crime,MC-ODXT,441,16644,3.74883,1
Crime,MC-ODXT,442,16644,4.02729,1
Crime,MC-ODXT,443,16644,3.8805,1
Crime,MC-ODXT,444,16644,3.74154,1
Crime,MC-ODXT,445,16644,3.79508,1
Crime,MC-ODXT,446,16644,3.78758,1
Crime,MC-ODXT,447,16644,3.779,1
Crime,MC-ODXT,448,16644,3.77379,1
Crime,MC-ODXT,449,16644,3.77958,1
Crime,MC-ODXT,450,16644,3.7675,1
Crime,MC-ODXT,451,16644,3.76917,1
Crime,MC-ODXT,452,16644,3.77288,1
Crime,MC-ODXT,453,16644,3.76946,1
Crime,MC-ODXT,454,16644,3.76542,1
Crime,MC-ODXT,455,16644,3.79608,1
Crime,MC-ODXT,456,16644,3.83554,1
Crime,MC-ODXT,457,16644,3.95696,1
Crime,MC-ODXT,458,16644,3.77537,1
Crime,MC-ODXT,459,16644,3.80354,1
Crime,MC-ODXT,460,16644,3.8035,1
Crime,MC-ODXT,461,16644,3.80712,1
Crime,MC-ODXT,462,16644,3.79563,1
Crime,MC-ODXT,463,16644,3.797,1
Crime,MC-ODXT,464,16644,3.79879,1
Crime,MC-ODXT,465,16644,3.761,1
Crime,MC-ODXT,466,16644,3.77204,1
Crime,MC-ODXT,467,16644,3.79517,1
Crime,MC-ODXT,468,16644,3.79792,1
Crime,MC-ODXT,469,16644,3.74017,1
Crime,MC-ODXT,470,16644,3.74617,1
Crime,MC-ODXT,471,16644,3.81183,1
Crime,MC-ODXT,472,16644,3.74521,1
Crime,MC-ODXT,473,16644,3.75537,1
Crime,MC-ODXT,474,16644,3.73521,1
Crime,MC-ODXT,475,16644,3.74767,1
Crime,MC-ODXT,476,16644,3.74775,1
Crime,MC-ODXT,477,16644,3.77062,1
Crime,MC-ODXT,478,16644,3.74746,1
Crime,MC-ODXT,479,16644,3.75037,1
Crime,MC-ODXT,480,16644,3.74383,1
Crime,MC-ODXT,481,16644,3.74167,1
Crime,MC-ODXT,482,16644,3.73588,1
Crime,MC-ODXT,483,16644,3.78571,1
Crime,MC-ODXT,484,16644,3.78546,1
Crime,MC-ODXT,485,16644,3.77813,1
Crime,MC-ODXT,486,16644,3.77683,1
Crime,MC-ODXT,487,16644,3.77354,1
Crime,MC-ODXT,488,16644,3.75621,1
Crime,MC-ODXT,489,16644,3.79225,1
Crime,MC-ODXT,490,16644,3.76508,1
Crime,MC-ODXT,491,16644,3.78971,1
Crime,MC-ODXT,492,16644,3.76821,1
Crime,MC-ODXT,493,16644,3.73488,1
Crime,MC-ODXT,494,16644,3.73871,1
Crime,MC-ODXT,495,16644,3.88571,1
Crime,MC-ODXT,496,16644,3.90304,1
Crime,MC-ODXT,497,16644,3.79204,1
Crime,MC-ODXT,498,16644,3.73958,1
Crime,MC-ODXT,499,16644,3.79838,1
Crime,MC-ODXT,500,16644,3.74158,1
Crime,MC-ODXT,501,16644,3.73908,1
Crime,MC-ODXT,502,16644,3.75429,1
Crime,MC-ODXT,503,16644,3.74583,1
Crime,MC-ODXT,504,16644,3.77238,1
Crime,MC-ODXT,505,16644,3.73071,1
Crime,MC-ODXT,506,16644,3.74267,1
Crime,MC-ODXT,507,16644,3.74708,1
Crime,MC-ODXT,508,16644,3.73413,1
Crime,MC-ODXT,509,16644,3.72563,1
Crime,MC-ODXT,510,16644,3.72708,1
Crime,MC-ODXT,511,16644,3.76292,1
Crime,MC-ODXT,512,16644,3.72642,1
Crime,MC-ODXT,513,16644,3.74188,1
Crime,MC-ODXT,514,16644,3.73921,1
Crime,MC-ODXT,515,16644,3.72542,1
Crime,MC-ODXT,516,16644,3.73479,1
Crime,MC-ODXT,517,16644,3.75325,1
Crime,MC-ODXT,518,16644,3.74925,1
Crime,MC-ODXT,519,16644,3.73204,1
Crime,MC-ODXT,520,16644,3.72962,1
Crime,MC-ODXT,521,16644,3.73079,1
Crime,MC-ODXT,522,16644,3.74196,1
Crime,MC-ODXT,523,16644,3.73867,1
Crime,MC-ODXT,524,16644,3.74367,1
Crime,MC-ODXT,525,16644,3.72579,1
Crime,MC-ODXT,526,16644,3.7265,1
Crime,MC-ODXT,527,16644,3.73692,1
Crime,MC-ODXT,528,16644,3.74562,1
Crime,MC-ODXT,529,16644,4.02088,1
Crime,MC-ODXT,530,16644,3.86637,1
Crime,MC-ODXT,531,16644,3.73367,1
Crime,MC-ODXT,532,16644,3.74129,1
Crime,MC-ODXT,533,16644,3.7345,1
Crime,MC-ODXT,534,16644,3.76025,1
Crime,MC-ODXT,535,16644,3.73762,1
Crime,MC-ODXT,536,16644,3.73487,1
Crime,MC-ODXT,537,16644,3.74883,1
Crime,MC-ODXT,538,16644,3.72946,1
Crime,MC-ODXT,539,16644,3.83946,1
Crime,MC-ODXT,540,16644,3.80717,1
Crime,MC-ODXT,541,16644,3.83125,1
Crime,MC-ODXT,542,16644,3.8145,1
Crime,MC-ODXT,543,16644,3.83429,1
Crime,MC-ODXT,544,16644,3.82163,1
Crime,MC-ODXT,545,16644,3.852,1
Crime,MC-ODXT,546,16644,3.79021,1
Crime,MC-ODXT,547,16644,3.81308,1
Crime,MC-ODXT,548,16644,3.80417,1
Crime,MC-ODXT,549,16644,3.78808,1
Crime,MC-ODXT,550,16644,3.75558,1
Crime,MC-ODXT,551,16644,3.75596,1
Crime,MC-ODXT,552,16644,3.75575,1
Crime,MC-ODXT,553,16644,3.75692,1
Crime,MC-ODXT,554,16644,3.75421,1
Crime,MC-ODXT,555,16644,3.75579,1
Crime,MC-ODXT,556,16644,3.7465,1
Crime,MC-ODXT,557,16644,3.75533,1
Crime,MC-ODXT,558,16644,3.76675,1
Crime,MC-ODXT,559,16644,3.76012,1
Crime,MC-ODXT,560,16644,3.83621,1
Crime,MC-ODXT,561,16644,3.77787,1
Crime,MC-ODXT,562,16644,3.8545,1
Crime,MC-ODXT,563,16644,3.76721,1
Crime,MC-ODXT,564,16644,3.8115,1
Crime,MC-ODXT,565,16644,3.755,1
Crime,MC-ODXT,566,16644,3.77471,1
Crime,MC-ODXT,567,16644,3.75671,1
Crime,MC-ODXT,568,16644,3.85621,1
Crime,MC-ODXT,569,16644,3.83767,1
Crime,MC-ODXT,570,16644,3.77762,1
Crime,MC-ODXT,571,16644,3.78842,1
Crime,MC-ODXT,572,16644,3.78563,1
Crime,MC-ODXT,573,16644,3.76996,1
Crime,MC-ODXT,574,16644,3.82179,1
Crime,MC-ODXT,575,16644,3.74262,1
Crime,MC-ODXT,576,16644,3.74367,1
Crime,MC-ODXT,577,16644,3.78008,1
Crime,MC-ODXT,578,16644,3.77838,1
