dataset,scheme,upd_w1,upd_w2,client_search_time_ms,repeat
Crime,VQNomos,246,16644,5.06958,1
Crime,VQNomos,247,16644,5.21279,1
Crime,VQNomos,248,16644,4.97125,1
Crime,VQNomos,249,16644,5.09342,1
Crime,VQNomos,250,16644,5.3235,1
Crime,VQNomos,251,16644,5.02171,1
Crime,VQNomos,252,16644,5.022,1
Crime,VQNomos,253,16644,4.98929,1
Crime,VQNomos,254,16644,5.09313,1
Crime,VQNomos,255,16644,5.09321,1
Crime,VQNomos,256,16644,4.97167,1
Crime,VQNomos,257,16644,5.19412,1
Crime,VQNomos,258,16644,5.18738,1
Crime,VQNomos,259,16644,4.98583,1
Crime,VQNomos,260,16644,5.19362,1
Crime,VQNomos,261,16644,5.29225,1
Crime,VQNomos,262,16644,5.00829,1
Crime,VQNomos,263,16644,5.15183,1
Crime,VQNomos,264,16644,5.06529,1
Crime,VQNomos,265,16644,4.97912,1
Crime,VQNomos,266,16644,5.00229,1
Crime,VQNomos,267,16644,4.96775,1
Crime,VQNomos,268,16644,5.17162,1
Crime,VQNomos,269,16644,5.18175,1
Crime,VQNomos,270,16644,5.17012,1
Crime,VQNomos,271,16644,5.00296,1
Crime,VQNomos,272,16644,5.06287,1
Crime,VQNomos,273,16644,5.21312,1
Crime,VQNomos,274,16644,5.37333,1
Crime,VQNomos,275,16644,5.8595,1
Crime,VQNomos,276,16644,6.74771,1
Crime,VQNomos,277,16644,8.29508,1
Crime,VQNomos,278,16644,6.14596,1
Crime,VQNomos,279,16644,5.19246,1
Crime,VQNomos,280,16644,4.95117,1
Crime,VQNomos,281,16644,5.06354,1
Crime,VQNomos,282,16644,4.96821,1
Crime,VQNomos,283,16644,4.98179,1
Crime,VQNomos,284,16644,5.10479,1
Crime,VQNomos,285,16644,5.16533,1
Crime,VQNomos,286,16644,5.08371,1
Crime,VQNomos,287,16644,5.13929,1
Crime,VQNomos,288,16644,5.1315,1
Crime,VQNomos,289,16644,7.41125,1
Crime,VQNomos,290,16644,5.48867,1
Crime,VQNomos,291,16644,5.07038,1
Crime,VQNomos,292,16644,5.14942,1
Crime,VQNomos,293,16644,5.275,1
Crime,VQNomos,294,16644,5.26475,1
Crime,VQNomos,295,16644,5.32133,1
Crime,VQNomos,296,16644,5.30854,1
Crime,VQNomos,297,16644,5.31954,1
Crime,VQNomos,298,16644,5.37708,1
Crime,VQNomos,299,16644,5.29767,1
Crime,VQNomos,300,16644,6.04988,1
Crime,VQNomos,301,16644,6.91304,1
Crime,VQNomos,302,16644,5.16842,1
Crime,VQNomos,303,16644,5.39275,1
Crime,VQNomos,304,16644,5.13354,1
Crime,VQNomos,305,16644,5.121,1
Crime,VQNomos,306,16644,7.21625,1
Crime,VQNomos,307,16644,5.399,1
Crime,VQNomos,308,16644,5.24604,1
Crime,VQNomos,309,16644,5.19487,1
Crime,VQNomos,310,16644,5.01625,1
Crime,VQNomos,311,16644,5.3005,1
Crime,VQNomos,312,16644,5.01388,1
Crime,VQNomos,313,16644,5.03575,1
Crime,VQNomos,314,16644,5.10588,1
Crime,VQNomos,315,16644,5.18154,1
Crime,VQNomos,316,16644,5.15142,1
Crime,VQNomos,317,16644,5.03529,1
Crime,VQNomos,318,16644,5.25375,1
Crime,VQNomos,319,16644,5.16913,1
Crime,VQNomos,320,16644,5.09288,1
Crime,VQNomos,321,16644,5.01746,1
Crime,VQNomos,322,16644,5.06317,1
Crime,VQNomos,323,16644,5.22588,1
Crime,VQNomos,324,16644,5.10671,1
Crime,VQNomos,325,16644,5.17962,1
Crime,VQNomos,326,16644,5.15654,1
Crime,VQNomos,327,16644,5.17721,1
Crime,VQNomos,328,16644,5.08312,1
Crime,VQNomos,329,16644,5.00563,1
Crime,VQNomos,330,16644,5.09808,1
Crime,VQNomos,331,16644,5.00825,1
Crime,VQNomos,332,16644,5.091,1
Crime,VQNomos,333,16644,5.074,1
Crime,VQNomos,334,16644,4.99858,1
Crime,VQNomos,335,16644,5.24162,1
Crime,VQNomos,336,16644,5.123,1
Crime,VQNomos,337,16644,5.01475,1
Crime,VQNomos,338,16644,5.09067,1
Crime,VQNomos,339,16644,5.05958,1
Crime,VQNomos,340,16644,5.07925,1
Crime,VQNomos,341,16644,5.04263,1
Crime,VQNomos,342,16644,5.09663,1
Crime,VQNomos,343,16644,5.22287,1
Crime,VQNomos,344,16644,5.15554,1
Crime,VQNomos,345,16644,5.10258,1
Crime,VQNomos,346,16644,5.11996,1
Crime,VQNomos,347,16644,5.22425,1
Crime,VQNomos,348,16644,5.19958,1
Crime,VQNomos,349,16644,4.96888,1
Crime,VQNomos,350,16644,5.027,1
Crime,VQNomos,351,16644,5.10454,1
Crime,VQNomos,352,16644,5.20054,1
Crime,VQNomos,353,16644,5.61521,1
Crime,VQNomos,354,16644,5.16237,1
Crime,VQNomos,355,16644,5.00312,1
Crime,VQNomos,356,16644,4.96458,1
Crime,VQNomos,357,16644,5.07538,1
Crime,VQNomos,358,16644,5.11817,1
Crime,VQNomos,359,16644,5.0655,1
Crime,VQNomos,360,16644,5.31721,1
Crime,VQNomos,361,16644,4.99004,1
Crime,VQNomos,362,16644,5.39308,1
Crime,VQNomos,363,16644,5.20221,1
Crime,VQNomos,364,16644,5.08242,1
Crime,VQNomos,365,16644,5.1385,1
Crime,VQNomos,366,16644,5.04196,1
Crime,VQNomos,367,16644,5.0025,1
Crime,VQNomos,368,16644,4.99763,1
Crime,VQNomos,369,16644,5.0335,1
Crime,VQNomos,370,16644,4.96417,1
Crime,VQNomos,371,16644,5.07021,1
Crime,VQNomos,372,16644,5.20746,1
Crime,VQNomos,373,16644,5.06342,1
Crime,VQNomos,374,16644,5.31725,1
Crime,VQNomos,375,16644,5.498,1
Crime,VQNomos,376,16644,5.29175,1
Crime,VQNomos,377,16644,5.32846,1
Crime,VQNomos,378,16644,5.3385,1
Crime,VQNomos,379,16644,5.03142,1
Crime,VQNomos,380,16644,5.06971,1
Crime,VQNomos,381,16644,5.3475,1
Crime,VQNomos,382,16644,5.58229,1
Crime,VQNomos,383,16644,5.32179,1
Crime,VQNomos,384,16644,5.28475,1
Crime,VQNomos,385,16644,5.06342,1
Crime,VQNomos,386,16644,5.04325,1
Crime,VQNomos,387,16644,5.07579,1
Crime,VQNomos,388,16644,5.18108,1
Crime,VQNomos,389,16644,5.48092,1
Crime,VQNomos,390,16644,5.27996,1
Crime,VQNomos,391,16644,5.16729,1
Crime,VQNomos,392,16644,5.28225,1
Crime,VQNomos,393,16644,5.38929,1
Crime,VQNomos,394,16644,5.37687,1
Crime,VQNomos,395,16644,5.176,1
Crime,VQNomos,396,16644,5.16296,1
Crime,VQNomos,397,16644,5.47642,1
Crime,VQNomos,398,16644,5.41458,1
Crime,VQNomos,399,16644,5.44946,1
Crime,VQNomos,400,16644,5.52862,1
Crime,VQNomos,401,16644,5.447,1
Crime,VQNomos,402,16644,5.38504,1
Crime,VQNomos,403,16644,5.43483,1
Crime,VQNomos,404,16644,5.26204,1
Crime,VQNomos,405,16644,5.01417,1
Crime,VQNomos,406,16644,4.98933,1
Crime,VQNomos,407,16644,5.28683,1
Crime,VQNomos,408,16644,5.06275,1
Crime,VQNomos,409,16644,4.99004,1
Crime,VQNomos,410,16644,5.08558,1
Crime,VQNomos,411,16644,5.08779,1
Crime,VQNomos,412,16644,5.06342,1
Crime,VQNomos,413,16644,5.36208,1
Crime,VQNomos,414,16644,5.19575,1
Crime,VQNomos,415,16644,4.9735,1
Crime,VQNomos,416,16644,4.98667,1
Crime,VQNomos,417,16644,5.20208,1
Crime,VQNomos,418,16644,5.10283,1
Crime,VQNomos,419,16644,5.07221,1
Crime,VQNomos,420,16644,5.26408,1
Crime,VQNomos,421,16644,5.08142,1
Crime,VQNomos,422,16644,5.13517,1
Crime,VQNomos,423,16644,5.07071,1
Crime,VQNomos,424,16644,5.16867,1
Crime,VQNomos,425,16644,5.238,1
Crime,VQNomos,426,16644,5.0535,1
Crime,VQNomos,427,16644,4.98475,1
Crime,VQNomos,428,16644,5.3555,1
Crime,VQNomos,429,16644,4.97283,1
Crime,VQNomos,430,16644,5.006,1
Crime,VQNomos,431,16644,5.17892,1
Crime,VQNomos,432,16644,4.99812,1
Crime,VQNomos,433,16644,5.10554,1
Crime,VQNomos,434,16644,5.26467,1
Crime,VQNomos,435,16644,5.11692,1
Crime,VQNomos,436,16644,5.08796,1
Crime,VQNomos,437,16644,5.05854,1
Crime,VQNomos,438,16644,5.18233,1
Crime,VQNomos,439,16644,4.95758,1
Crime,VQNomos,440,16644,5.26233,1
Crime,VQNomos,441,16644,5.06417,1
Crime,VQNomos,442,16644,4.99275,1
Crime,VQNomos,443,16644,4.96042,1
Crime,VQNomos,444,16644,4.98992,1
Crime,VQNomos,445,16644,5.1755,1
Crime,VQNomos,446,16644,5.209,1
Crime,VQNomos,447,16644,5.47042,1
Crime,VQNomos,448,16644,5.48008,1
Crime,VQNomos,449,16644,5.33362,1
Crime,VQNomos,450,16644,5.07933,1
Crime,VQNomos,451,16644,5.19746,1
