dataset,scheme,upd_w1,upd_w2,client_search_time_ms,repeat
Wiki,MC-ODXT,200,9738,3.73104,1
Wiki,MC-ODXT,201,9738,3.73825,1
Wiki,MC-ODXT,202,9738,3.73471,1
Wiki,MC-ODXT,203,9738,3.72558,1
Wiki,MC-ODXT,204,9738,3.72913,1
Wiki,MC-ODXT,205,9738,3.80454,1
Wiki,MC-ODXT,206,9738,3.91946,1
Wiki,MC-ODXT,207,9738,3.76825,1
Wiki,MC-ODXT,208,9738,3.88575,1
Wiki,MC-ODXT,209,9738,3.80867,1
Wiki,MC-ODXT,210,9738,3.76642,1
Wiki,MC-ODXT,211,9738,3.81908,1
Wiki,MC-ODXT,212,9738,4.21825,1
Wiki,MC-ODXT,213,9738,3.77975,1
Wiki,MC-ODXT,214,9738,3.8185,1
Wiki,MC-ODXT,215,9738,3.91412,1
Wiki,MC-ODXT,216,9738,3.81992,1
Wiki,MC-ODXT,217,9738,3.91133,1
Wiki,MC-ODXT,218,9738,3.81208,1
Wiki,MC-ODXT,219,9738,3.82787,1
Wiki,MC-ODXT,220,9738,3.79979,1
Wiki,MC-ODXT,221,9738,3.91258,1
Wiki,MC-ODXT,222,9738,3.75767,1
Wiki,MC-ODXT,223,9738,4.01183,1
Wiki,MC-ODXT,224,9738,3.77942,1
Wiki,MC-ODXT,225,9738,3.92383,1
Wiki,MC-ODXT,226,9738,3.77246,1
Wiki,MC-ODXT,227,9738,3.81129,1
Wiki,MC-ODXT,228,9738,3.78171,1
Wiki,MC-ODXT,229,9738,3.8145,1
Wiki,MC-ODXT,230,9738,3.76863,1
Wiki,MC-ODXT,231,9738,3.78104,1
Wiki,MC-ODXT,232,9738,3.74575,1
Wiki,MC-ODXT,233,9738,3.77071,1
Wiki,MC-ODXT,234,9738,3.76012,1
Wiki,MC-ODXT,235,9738,3.73817,1
Wiki,MC-ODXT,236,9738,3.739,1
Wiki,MC-ODXT,237,9738,3.73246,1
Wiki,MC-ODXT,238,9738,3.77167,1
Wiki,MC-ODXT,239,9738,3.82358,1
Wiki,MC-ODXT,240,9738,3.73892,1
Wiki,MC-ODXT,241,9738,3.75471,1
Wiki,MC-ODXT,242,9738,3.72433,1
Wiki,MC-ODXT,243,9738,3.73,1
Wiki,MC-ODXT,244,9738,3.76458,1
Wiki,MC-ODXT,245,9738,3.85679,1
Wiki,MC-ODXT,246,9738,3.80925,1
Wiki,MC-ODXT,247,9738,3.75675,1
Wiki,MC-ODXT,248,9738,3.74433,1
Wiki,MC-ODXT,249,9738,3.73871,1
Wiki,MC-ODXT,250,9738,3.72317,1
Wiki,MC-ODXT,251,9738,3.76221,1
