dataset,scheme,upd_w1,upd_w2,client_search_time_ms,repeat,measurement_mode
Crime,VQNomos,10,250,73.698,1,estimated_over_nomos
Crime,VQNomos,10,251,76.831,1,estimated_over_nomos
Crime,VQNomos,10,252,73.7431,1,estimated_over_nomos
Crime,VQNomos,10,253,68.5637,1,estimated_over_nomos
Crime,VQNomos,10,254,67.6957,1,estimated_over_nomos
Crime,VQNomos,10,255,70.3273,1,estimated_over_nomos
Crime,VQNomos,10,256,71.9342,1,estimated_over_nomos
Crime,VQNomos,10,257,69.3147,1,estimated_over_nomos
Crime,VQNomos,10,258,67.354,1,estimated_over_nomos
Crime,VQNomos,10,259,71.0549,1,estimated_over_nomos
Crime,VQNomos,10,260,66.4166,1,estimated_over_nomos
Crime,VQNomos,10,261,71.6042,1,estimated_over_nomos
Crime,VQNomos,10,262,68.2924,1,estimated_over_nomos
Crime,VQNomos,10,263,67.7308,1,estimated_over_nomos
Crime,VQNomos,10,264,69.7722,1,estimated_over_nomos
Crime,VQNomos,10,265,72.41,1,estimated_over_nomos
Crime,VQNomos,10,266,68.9862,1,estimated_over_nomos
Crime,VQNomos,10,267,68.5467,1,estimated_over_nomos
Crime,VQNomos,10,268,73.1143,1,estimated_over_nomos
Crime,VQNomos,10,269,77.3997,1,estimated_over_nomos
Crime,VQNomos,10,270,74.5991,1,estimated_over_nomos
Crime,VQNomos,10,271,73.9358,1,estimated_over_nomos
Crime,VQNomos,10,272,72.4957,1,estimated_over_nomos
Crime,VQNomos,10,273,66.348,1,estimated_over_nomos
Crime,VQNomos,10,274,64.2252,1,estimated_over_nomos
Crime,VQNomos,10,275,60.2041,1,estimated_over_nomos
Crime,VQNomos,10,276,57.6993,1,estimated_over_nomos
Crime,VQNomos,10,277,56.07,1,estimated_over_nomos
Crime,VQNomos,10,278,56.9309,1,estimated_over_nomos
Crime,VQNomos,10,279,58.1888,1,estimated_over_nomos
Crime,VQNomos,10,280,53.8983,1,estimated_over_nomos
Crime,VQNomos,10,281,52.489,1,estimated_over_nomos
Crime,VQNomos,10,282,52.6667,1,estimated_over_nomos
Crime,VQNomos,10,283,52.8039,1,estimated_over_nomos
Crime,VQNomos,10,284,62.1435,1,estimated_over_nomos
Crime,VQNomos,10,285,63.8418,1,estimated_over_nomos
Crime,VQNomos,10,286,67.5318,1,estimated_over_nomos
Crime,VQNomos,10,287,65.3199,1,estimated_over_nomos
Crime,VQNomos,10,288,64.7098,1,estimated_over_nomos
Crime,VQNomos,10,289,64.536,1,estimated_over_nomos
Crime,VQNomos,10,290,69.1081,1,estimated_over_nomos
Crime,VQNomos,10,291,72.825,1,estimated_over_nomos
Crime,VQNomos,10,292,84.5995,1,estimated_over_nomos
Crime,VQNomos,10,293,66.915,1,estimated_over_nomos
Crime,VQNomos,10,294,64.9842,1,estimated_over_nomos
