dataset,scheme,upd_w1,upd_w2,client_search_time_ms,repeat,measurement_mode
Enron,Nomos,10,258,64.031,1,measured
Enron,Nomos,10,259,57.3892,1,measured
Enron,Nomos,10,260,57.635,1,measured
Enron,Nomos,10,261,60.5239,1,measured
Enron,Nomos,10,262,63.0231,1,measured
Enron,Nomos,10,263,65.0377,1,measured
Enron,Nomos,10,264,65.0546,1,measured
Enron,Nomos,10,265,64.1265,1,measured
Enron,Nomos,10,266,64.1789,1,measured
Enron,Nomos,10,267,62.9805,1,measured
Enron,Nomos,10,268,58.2619,1,measured
Enron,Nomos,10,269,57.2304,1,measured
Enron,Nomos,10,270,58.7023,1,measured
Enron,Nomos,10,271,59.9361,1,measured
Enron,Nomos,10,272,64.1199,1,measured
Enron,Nomos,10,273,64.194,1,measured
Enron,Nomos,10,274,67.049,1,measured
Enron,Nomos,10,275,64.295,1,measured
Enron,Nomos,10,276,64.6403,1,measured
Enron,Nomos,10,277,58.4679,1,measured
Enron,Nomos,10,278,57.5108,1,measured
Enron,Nomos,10,279,57.3718,1,measured
Enron,Nomos,10,280,58.0935,1,measured
Enron,Nomos,10,281,57.4331,1,measured
Enron,Nomos,10,282,57.8427,1,measured
Enron,Nomos,10,283,61.5459,1,measured
Enron,Nomos,10,284,64.2689,1,measured
Enron,Nomos,10,285,64.4207,1,measured
Enron,Nomos,10,286,66.1267,1,measured
Enron,Nomos,10,287,67.8741,1,measured
Enron,Nomos,10,288,66.1383,1,measured
Enron,Nomos,10,289,64.3248,1,measured
Enron,Nomos,10,290,64.172,1,measured
Enron,Nomos,10,291,65.0764,1,measured
Enron,Nomos,10,292,61.7571,1,measured
Enron,Nomos,10,293,64.1936,1,measured
Enron,Nomos,10,294,64.2004,1,measured
Enron,Nomos,10,295,66.4909,1,measured
Enron,Nomos,10,296,64.4528,1,measured
Enron,Nomos,10,297,64.6371,1,measured
Enron,Nomos,10,298,64.1053,1,measured
Enron,Nomos,10,299,64.1338,1,measured
Enron,Nomos,10,300,60.2813,1,measured
Enron,Nomos,10,301,57.6273,1,measured
Enron,Nomos,10,302,62.7021,1,measured
Enron,Nomos,10,303,64.624,1,measured
Enron,Nomos,10,304,64.4435,1,measured
Enron,Nomos,10,305,62.2815,1,measured
Enron,Nomos,10,306,57.6192,1,measured
Enron,Nomos,10,307,57.3425,1,measured
Enron,Nomos,10,308,57.9074,1,measured
Enron,Nomos,10,309,57.6547,1,measured
Enron,Nomos,10,310,58.3802,1,measured
Enron,Nomos,10,311,58.0927,1,measured
Enron,Nomos,10,312,57.479,1,measured
Enron,Nomos,10,313,65.7966,1,measured
Enron,Nomos,10,314,64.7028,1,measured
Enron,Nomos,10,315,64.325,1,measured
Enron,Nomos,10,316,62.1855,1,measured
Enron,Nomos,10,317,57.6682,1,measured
Enron,Nomos,10,318,57.5018,1,measured
Enron,Nomos,10,319,58.2029,1,measured
Enron,Nomos,10,320,57.6941,1,measured
Enron,Nomos,10,321,57.5909,1,measured
Enron,Nomos,10,322,57.4304,1,measured
Enron,Nomos,10,323,57.6292,1,measured
Enron,Nomos,10,324,57.4965,1,measured
Enron,Nomos,10,325,59.8007,1,measured
Enron,Nomos,10,326,57.272,1,measured
Enron,Nomos,10,327,57.0757,1,measured
Enron,Nomos,10,328,57.2228,1,measured
Enron,Nomos,10,329,57.3022,1,measured
Enron,Nomos,10,330,57.4562,1,measured
Enron,Nomos,10,331,58.148,1,measured
Enron,Nomos,10,332,57.382,1,measured
Enron,Nomos,10,333,57.857,1,measured
Enron,Nomos,10,334,57.7803,1,measured
Enron,Nomos,10,335,57.6564,1,measured
Enron,Nomos,10,336,57.9168,1,measured
Enron,Nomos,10,337,61.7615,1,measured
Enron,Nomos,10,338,67.6403,1,measured
Enron,Nomos,10,339,64.1979,1,measured
Enron,Nomos,10,340,64.4328,1,measured
Enron,Nomos,10,341,59.7212,1,measured
Enron,Nomos,10,342,58.3545,1,measured
