dataset,scheme,upd_w1,upd_w2,client_search_time_ms,repeat,measurement_mode
Wiki,MC-ODXT,10,438,0.042124,1,measured
Wiki,MC-ODXT,10,439,0.055625,1,measured
Wiki,MC-ODXT,10,440,0.056667,1,measured
Wiki,MC-ODXT,10,441,0.062791,1,measured
Wiki,MC-ODXT,10,442,0.056459,1,measured
Wiki,MC-ODXT,10,443,0.048542,1,measured
Wiki,MC-ODXT,10,444,0.040792,1,measured
Wiki,MC-ODXT,10,445,0.041541,1,measured
Wiki,MC-ODXT,10,446,0.041042,1,measured
Wiki,MC-ODXT,10,447,0.061374,1,measured
Wiki,MC-ODXT,10,448,0.042791,1,measured
Wiki,MC-ODXT,10,449,0.054667,1,measured
Wiki,MC-ODXT,10,450,0.18975,1,measured
Wiki,MC-ODXT,10,451,0.050417,1,measured
Wiki,MC-ODXT,10,452,0.066542,1,measured
Wiki,MC-ODXT,10,453,0.046251,1,measured
Wiki,MC-ODXT,10,454,0.036666,1,measured
Wiki,MC-ODXT,10,455,0.036043,1,measured
Wiki,MC-ODXT,10,456,0.048001,1,measured
Wiki,MC-ODXT,10,457,0.032751,1,measured
Wiki,MC-ODXT,10,458,0.050458,1,measured
Wiki,MC-ODXT,10,459,0.07925,1,measured
Wiki,MC-ODXT,10,460,0.049708,1,measured
Wiki,MC-ODXT,10,461,0.032417,1,measured
Wiki,MC-ODXT,10,462,0.042208,1,measured
Wiki,MC-ODXT,10,463,0.033,1,measured
Wiki,MC-ODXT,10,464,0.060084,1,measured
Wiki,MC-ODXT,10,465,0.048833,1,measured
Wiki,MC-ODXT,10,466,0.035708,1,measured
Wiki,MC-ODXT,10,467,0.033208,1,measured
Wiki,MC-ODXT,10,468,0.036292,1,measured
Wiki,MC-ODXT,10,469,0.031167,1,measured
Wiki,MC-ODXT,10,470,0.045833,1,measured
Wiki,MC-ODXT,10,471,0.03825,1,measured
Wiki,MC-ODXT,10,472,0.040749,1,measured
Wiki,MC-ODXT,10,473,0.053042,1,measured
Wiki,MC-ODXT,10,474,0.040626,1,measured
Wiki,MC-ODXT,10,475,0.058167,1,measured
Wiki,MC-ODXT,10,476,0.060042,1,measured
Wiki,MC-ODXT,10,477,0.047792,1,measured
Wiki,MC-ODXT,10,478,0.051083,1,measured
Wiki,MC-ODXT,10,479,0.0425,1,measured
Wiki,MC-ODXT,10,480,0.036833,1,measured
Wiki,MC-ODXT,10,481,0.042541,1,measured
Wiki,MC-ODXT,10,482,0.039375,1,measured
Wiki,MC-ODXT,10,483,0.056124,1,measured
Wiki,MC-ODXT,10,484,0.039666,1,measured
Wiki,MC-ODXT,10,485,0.057583,1,measured
Wiki,MC-ODXT,10,486,0.071333,1,measured
Wiki,MC-ODXT,10,487,0.045625,1,measured
Wiki,MC-ODXT,10,488,0.050084,1,measured
Wiki,MC-ODXT,10,489,0.041708,1,measured
Wiki,MC-ODXT,10,490,0.038583,1,measured
Wiki,MC-ODXT,10,491,0.037791,1,measured
Wiki,MC-ODXT,10,492,0.039833,1,measured
Wiki,MC-ODXT,10,493,0.079666,1,measured
Wiki,MC-ODXT,10,494,0.039334,1,measured
Wiki,MC-ODXT,10,495,0.150874,1,measured
Wiki,MC-ODXT,10,496,0.065293,1,measured
Wiki,MC-ODXT,10,497,0.041292,1,measured
Wiki,MC-ODXT,10,498,0.036167,1,measured
Wiki,MC-ODXT,10,499,0.058458,1,measured
Wiki,MC-ODXT,10,500,0.040042,1,measured
Wiki,MC-ODXT,10,501,0.044875,1,measured
Wiki,MC-ODXT,10,502,0.036792,1,measured
Wiki,MC-ODXT,10,503,0.050751,1,measured
Wiki,MC-ODXT,10,504,0.035958,1,measured
Wiki,MC-ODXT,10,505,0.133,1,measured
Wiki,MC-ODXT,10,506,0.032833,1,measured
Wiki,MC-ODXT,10,507,0.038083,1,measured
Wiki,MC-ODXT,10,508,0.036625,1,measured
Wiki,MC-ODXT,10,509,0.055583,1,measured
Wiki,MC-ODXT,10,510,0.046667,1,measured
Wiki,MC-ODXT,10,511,0.039166,1,measured
Wiki,MC-ODXT,10,512,0.035916,1,measured
Wiki,MC-ODXT,10,513,0.04075,1,measured
