dataset,scheme,upd_w1,upd_w2,client_search_time_ms,repeat,measurement_mode
Crime,Nomos,10,407,87.3314,1,measured
Crime,Nomos,10,408,87.2632,1,measured
Crime,Nomos,10,409,109.56,1,measured
Crime,Nomos,10,410,94.4341,1,measured
Crime,Nomos,10,411,88.8742,1,measured
Crime,Nomos,10,412,87.6796,1,measured
Crime,Nomos,10,413,101.221,1,measured
Crime,Nomos,10,414,104.499,1,measured
Crime,Nomos,10,415,105.906,1,measured
Crime,Nomos,10,416,99.8219,1,measured
Crime,Nomos,10,417,88.7287,1,measured
Crime,Nomos,10,418,124.324,1,measured
Crime,Nomos,10,419,136.208,1,measured
Crime,Nomos,10,420,130.167,1,measured
Crime,Nomos,10,421,113.841,1,measured
Crime,Nomos,10,422,102.426,1,measured
Crime,Nomos,10,423,99.9037,1,measured
Crime,Nomos,10,424,89.9146,1,measured
Crime,Nomos,10,425,90.1241,1,measured
Crime,Nomos,10,426,85.5397,1,measured
Crime,Nomos,10,427,86.4198,1,measured
Crime,Nomos,10,428,108.038,1,measured
Crime,Nomos,10,429,81.2669,1,measured
Crime,Nomos,10,430,73.3721,1,measured
Crime,Nomos,10,431,73.168,1,measured
Crime,Nomos,10,432,86.2124,1,measured
Crime,Nomos,10,433,323.671,1,measured
Crime,Nomos,10,434,96.4106,1,measured
Crime,Nomos,10,435,82.5642,1,measured
Crime,Nomos,10,436,72.6763,1,measured
Crime,Nomos,10,437,73.369,1,measured
Crime,Nomos,10,438,73.0187,1,measured
Crime,Nomos,10,439,72.8531,1,measured
Crime,Nomos,10,440,72.8091,1,measured
Crime,Nomos,10,441,71.5868,1,measured
Crime,Nomos,10,442,64.0394,1,measured
Crime,Nomos,10,443,68.2412,1,measured
Crime,Nomos,10,444,67.1808,1,measured
Crime,Nomos,10,445,74.535,1,measured
Crime,Nomos,10,446,84.522,1,measured
Crime,Nomos,10,447,74.9676,1,measured
Crime,Nomos,10,448,67.8664,1,measured
Crime,Nomos,10,449,70.0174,1,measured
Crime,Nomos,10,450,66.845,1,measured
Crime,Nomos,10,451,71.2421,1,measured
Crime,Nomos,10,452,70.7351,1,measured
Crime,Nomos,10,453,74.0817,1,measured
Crime,Nomos,10,454,76.9945,1,measured
