dataset,scheme,upd_w1,upd_w2,client_search_time_ms,repeat
Wiki,VQNomos,10,213,32.462,1
Wiki,VQNomos,10,214,31.5853,1
Wiki,VQNomos,10,215,31.3486,1
Wiki,VQNomos,10,216,44.2759,1
Wiki,VQNomos,10,217,31.7127,1
Wiki,VQNomos,10,218,30.7783,1
Wiki,VQNomos,10,219,31.6127,1
Wiki,VQNomos,10,220,32.2682,1
Wiki,VQNomos,10,221,32.808,1
Wiki,VQNomos,10,222,31.7836,1
Wiki,VQNomos,10,223,32.185,1
Wiki,VQNomos,10,224,31.1367,1
Wiki,VQNomos,10,225,31.4177,1
Wiki,VQNomos,10,226,31.9649,1
Wiki,VQNomos,10,227,34.6207,1
Wiki,VQNomos,10,228,31.1733,1
Wiki,VQNomos,10,229,38.7555,1
Wiki,VQNomos,10,230,31.8121,1
Wiki,VQNomos,10,231,32.9346,1
Wiki,VQNomos,10,232,36.33,1
Wiki,VQNomos,10,233,31.7054,1
Wiki,VQNomos,10,234,32.1751,1
Wiki,VQNomos,10,235,33.1365,1
Wiki,VQNomos,10,236,31.4795,1
Wiki,VQNomos,10,237,30.8894,1
Wiki,VQNomos,10,238,32.2109,1
Wiki,VQNomos,10,239,31.9926,1
Wiki,VQNomos,10,240,31.1657,1
Wiki,VQNomos,10,241,31.8815,1
Wiki,VQNomos,10,242,32.1949,1
Wiki,VQNomos,10,243,33.403,1
Wiki,VQNomos,10,244,32.1807,1
Wiki,VQNomos,10,245,30.6018,1
Wiki,VQNomos,10,246,31.8958,1
Wiki,VQNomos,10,247,31.9046,1
Wiki,VQNomos,10,248,31.7262,1
Wiki,VQNomos,10,249,30.8113,1
Wiki,VQNomos,10,250,31.8381,1
Wiki,VQNomos,10,251,30.924,1
Wiki,VQNomos,10,252,30.89,1
Wiki,VQNomos,10,253,35.236,1
Wiki,VQNomos,10,254,38.9109,1
Wiki,VQNomos,10,255,32.5972,1
Wiki,VQNomos,10,256,33.1975,1
Wiki,VQNomos,10,257,34.7586,1
Wiki,VQNomos,10,258,31.5715,1
Wiki,VQNomos,10,259,33.6333,1
Wiki,VQNomos,10,260,31.8558,1
Wiki,VQNomos,10,261,31.1166,1
Wiki,VQNomos,10,262,36.2332,1
Wiki,VQNomos,10,263,30.6447,1
Wiki,VQNomos,10,264,31.8666,1
Wiki,VQNomos,10,265,31.048,1
Wiki,VQNomos,10,266,32.145,1
Wiki,VQNomos,10,267,31.1648,1
Wiki,VQNomos,10,268,30.5762,1
Wiki,VQNomos,10,269,36.3117,1
Wiki,VQNomos,10,270,41.697,1
Wiki,VQNomos,10,271,37.7861,1
Wiki,VQNomos,10,272,31.9692,1
Wiki,VQNomos,10,273,32.2405,1
Wiki,VQNomos,10,274,33.1064,1
Wiki,VQNomos,10,275,32.4019,1
